<Logging continued from "data/ulx_logs/09-18-24.txt">
[01:23:25] василий каратаев: КТ АНКУ
[01:23:43] василий каратаев: ЦЕПЬЮ
[01:24:13] sekta: ща
[01:24:38] sekta: блядь
[01:24:49] василий каратаев: Я НАЧИНАЮ ЗЛИЦА
[01:24:52] василий каратаев: АА ЕЩО
[01:24:55] василий каратаев: ЗАПРАВЬ МНЕ ТАНК
[01:25:13] василий каратаев: ЗАПРАВЬ ТАНК
[01:25:14] sekta: чем
[01:25:17] василий каратаев: БЕНЗИНОМ
[01:25:20] sekta: у меня фуела нет
[01:25:24] sekta: ты мне сломал
[01:25:25] василий каратаев: А ЭТО ЧО ЗА УСТАНОВКА
[01:25:26] sekta: штуку
[01:25:30] василий каратаев: Я НЕ СТРЕЛЯЛ ДАЖЕ
[01:25:36] sekta: по мне ракета прилетела
[01:25:44] sekta: разхуярила установку
[01:25:52] василий каратаев: И
[01:25:56] sekta: и всё
[01:25:59] sekta: я не мог делать
[01:26:01] sekta: фуел
[01:26:01] василий каратаев: Я ЩАС ТЕБЯ ВЗАРВУ И САМ ВОЗЬМУ
[01:26:18] василий каратаев: ВО
[01:36:34] василий каратаев: ЧОООООООО
[01:36:48] василий каратаев to admins: ЧООООООООООО
[01:40:33] василий каратаев to admins: Я ЗАСТРЯЯЯЯЛ
[01:41:12] василий каратаев to admins: Я МОГУ ПОДЯНТ
[01:41:35] sekta: БЕРЁТСЯ
[01:42:08] sekta: ЧЗХ
[01:42:09] sekta: КУДА
[01:45:20] sekta: УРОО
[01:45:24] sekta: +1970528
[01:45:45] василий каратаев to admins: МЕСТО В ЯЩИКЕ КОНЧИЛОСЬ ЧТО ДЕЛАТЬ
[01:45:54] RusLanConnection was killed by ent_jack_gmod_ezsentry
[01:51:11] RusLanConnection<STEAM_0:0:238810681> spawned sent lvs_renaultft_m
[01:57:39] RusLanConnection<STEAM_0:0:238810681> spawned sent lvs_helicopter_rebel
[01:58:52] sekta: та уже не надо, хотел mouse aim steering
[01:59:08] sekta: мне хватает этого
[01:59:16] sekta: норм
[01:59:33] sekta: ресов нет в 
[01:59:37] sekta: плавильне
[01:59:49] sekta: там повер под 90 проц
[02:01:03] RusLanConnection teleported to василий каратаев
[02:03:11] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezweapon_ar
[02:04:07] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezweapon_ar
[02:04:23] RusLanConnection uncloaked Themself
[02:04:25] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezweapon_car
[02:04:33] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezarmor_flametank
[02:05:52] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eznuke_small
[02:07:25] sekta was killed by ent_jack_gmod_ezsentry
[02:07:32] василий каратаев: У ТЕБЯ ЕСТЬ БОЛЬШЕ УРАНА ДЛЯ МЕНЯ
[02:07:56] sekta to василий каратаев: ДААААААА
[02:08:03] василий каратаев: НЕСИ К ВЕРТУ
[02:08:15] sekta to василий каратаев: ТАМ ТВОЯ ЗЛАЯ ТУРЕЛЬ
[02:08:25] василий каратаев: ВЫКЛЮЧИЛ
[02:08:54] василий каратаев: ДАВАЙ СЮДЫ
[02:09:00] sekta: Я ЩАС ЗАКИНУЛ
[02:09:38] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezchlorinebomb
[02:09:45] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrocketmotor
[02:12:30] василий каратаев killed RusLanConnection using ent_jack_gmod_ezsentry
[02:12:55] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsmallbomb
[02:13:05] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrocketmotor
[02:13:14] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsmallbomb
[02:13:15] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsmallbomb
[02:13:16] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsmallbomb
[02:13:18] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrocketmotor
[02:13:22] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrocketmotor
[02:13:28] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrocketmotor
[02:14:32] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezincendiarybomb
[02:14:35] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrocketmotor
[02:14:36] RusLanConnection was killed by ent_jack_gmod_ezsentry
[02:14:53] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezgasnade
[02:15:00] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezgasnade
[02:15:45] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezchlorinebomb
[02:15:46] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrocketmotor
[02:17:27] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:17:52] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_fumo_gmod_ezhealtkit
[02:17:52] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_fumo_gmod_ezhealtkit
[02:17:52] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_fumo_gmod_ezhealtkit
[02:17:57] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezarmor_backpack
[02:18:01] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezarmor_nazihead
[02:18:06] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezarmor_gasmask
[02:18:11] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezarmor_ltorso
[02:18:20] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezweapon_ssr
[02:18:21] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezammo
[02:18:49] sekta: ammo
[02:19:11] RusLanConnection killed RusLanConnection
[02:20:46] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezarmor_ltorso
[02:20:48] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezarmor_gasmask
[02:20:55] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezarmor_nazihead
[02:21:08] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezweapon_ssr
[02:21:09] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezammo
[02:21:37] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:21:50] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezgasnade
[02:21:52] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezgasnade
[02:21:54] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezgasnade
[02:21:56] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezgasnade
[02:22:00] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezgasnade
[02:23:35] sekta: supply radio: airstrike bombs
[02:24:21] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezweapon_dmr
[02:24:42] sekta to василий каратаев: МОЯ СПРАШИВАТЬ, ЧТО У ВАС ПРОИСХОДИТ
[02:24:53] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezammo
[02:25:13] sekta to василий каратаев: ВАША СМОТРЕТЬ ДЕМКА И ПОНИМАТЬ СИТУАЦИЯ
[02:25:21] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsticknade
[02:26:01] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_fumo_gmod_ezhealtkit
[02:26:01] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_fumo_gmod_ezhealtkit
[02:26:02] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_fumo_gmod_ezhealtkit
[02:26:03] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_fumo_gmod_ezhealtkit
[02:26:03] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_fumo_gmod_ezhealtkit
[02:26:23] василий каратаев killed RusLanConnection using player
[02:26:28] RusLanConnection killed василий каратаев
[02:27:06] sekta suicided!
[02:29:43] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezweapon_lmg
[02:30:04] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezcsnade
[02:30:05] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eztoolbox
[02:30:19] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:30:21] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:30:21] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:30:23] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:30:24] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:30:26] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:30:26] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:30:28] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_aboot_jsmod_ezcargoplane
[02:30:28] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:30:29] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:30:30] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:30:31] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:32:07] RusLanConnection teleported to василий каратаев
[02:32:20] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:34:45] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezarmor_gasmask
[02:34:54] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:34:54] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:34:55] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:34:55] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:35:02] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezcrate_uni
[02:35:03] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:35:04] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:35:05] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:35:06] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[02:36:04] RusLanConnection teleported василий каратаев
[02:36:14] василий каратаев: НАПЕРЕГОНКИ СО СМЕРТЮ
[02:36:57] василий каратаев killed RusLanConnection using wep_jack_gmod_hands
[02:37:48] василий каратаев killed василий каратаев
[02:38:44] RusLanConnection teleported to василий каратаев
[02:38:58] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezcornear
[02:39:10] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:39:11] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:39:13] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:39:14] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:39:15] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:39:44] василий каратаев: МОЖНО ЛИ ВСЮ КАРТУ ЗЗАРАЗИТЬ?
[02:39:51] василий каратаев: ДАВАЙДЕЛАЙ
[02:39:54] василий каратаев: ЧТОБЫ ПОЛОВИНАЭ
[02:40:08] василий каратаев: ВООО
[02:40:27] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:28] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:28] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:28] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:28] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:28] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:28] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:29] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:29] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:29] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:29] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:29] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:29] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:30] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:30] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:30] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:31] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:31] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:31] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:31] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:31] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:31] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:32] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:32] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:32] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:33] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:33] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:33] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:34] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:34] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:34] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:34] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:34] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:34] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:35] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:35] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:35] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:36] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:36] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:36] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:37] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:37] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:37] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:37] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:37] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:38] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:40:38] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrtg
[02:41:32] василий каратаев: НАЕЛИ
[02:41:35] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbomb
[02:41:38] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrocketmotor
[02:41:44] василий каратаев killed RusLanConnection using ent_jack_gmod_ezrocketmotor
[02:41:51] RusLanConnection teleported to василий каратаев
[02:41:54] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbomb
[02:41:56] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrocketmotor
[02:42:08] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbomb
[02:42:09] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrocketmotor
[02:42:25] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbomb
[02:42:26] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrocketmotor
[02:42:36] RusLanConnection killed василий каратаев using ent_jack_gmod_ezbomb
[02:42:39] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbigbomb
[02:42:39] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrocketmotor
[02:43:10] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezmoab
[02:43:47] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfirenade
[02:43:52] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezincendiarybomb
[02:43:59] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezincendiarybomb
[02:44:06] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezincendiarybomb
[02:44:12] RusLanConnection killed василий каратаев using ent_jack_gmod_ezfirehazard
[02:44:19] Server is shutting down/changing levels.



[18:50:29] New map: bf_arid
[18:51:15] RusLanConnection<STEAM_0:0:238810681> spawned model models/npcs/sentry_ground.mdl
[18:51:17] RusLanConnection<STEAM_0:0:238810681> spawned effect models/props_marines/50_cal_destroyed.mdl
[18:51:18] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/props_marines/50cal.mdl
[18:51:19] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_marines/alicepack.mdl
[18:51:20] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_marines/ammo_crate.mdl
[18:51:35] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_marines/ammo_crate02.mdl
[18:51:36] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_marines/ammo_crate02_static.mdl
[18:51:37] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_marines/ammobox01.mdl
[18:51:38] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_marines/ammocrate01.mdl
[18:51:38] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_marines/ammocrate01_static.mdl
[18:51:39] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_marines/army_radio.mdl
[18:51:54] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_marines/triplaser.mdl
[18:51:55] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/props_marines/tow_missile_system_mp.mdl
[18:51:56] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/props_marines/tow_missile_system.mdl
[18:51:58] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/props_marines/tow_missile_system.mdl
[18:52:21] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_marines/sandbags_semicircle.mdl
[18:52:28] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_marines/sandbag_static.mdl
[18:52:29] RusLanConnection<STEAM_0:0:238810681> spawned ragdoll models/props_marines/sandbag.mdl
[18:52:31] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_marines/sandbag_static.mdl
[18:52:34] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_marines/ivstand_bag.mdl
[18:52:44] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_marines/ivstand.mdl
[18:52:47] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_marines/army_radio.mdl
[18:52:48] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_marines/bayonet.mdl
[18:53:14] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsentry
[18:53:17] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezaidradio
[18:53:20] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsentry
[18:53:35] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_phx/construct/metal_plate_curve360.mdl
[18:53:39] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_phx/construct/metal_wire_angle360x1.mdl
[18:54:51] RusLanConnection<STEAM_0:0:238810681> spawned model models/props_phx/oildrum001_explosive.mdl
[18:55:47] RusLanConnection<STEAM_0:0:238810681> spawned model models/ufn/ww1/weapons/trenchwhistle/w_trenchwhistle.mdl
[18:55:57] RusLanConnection<STEAM_0:0:238810681> spawned model models/jmod/ez_motionsensor.mdl
[18:56:03] RusLanConnection<STEAM_0:0:238810681> spawned model models/jmod/ez_skylantern.mdl
[18:56:04] RusLanConnection<STEAM_0:0:238810681> spawned model models/jmod/eztruck/eztruck_wheel.mdl
[18:56:08] RusLanConnection<STEAM_0:0:238810681> spawned model models/jmod/ez_coconut.mdl
[18:56:25] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezwheatseed
[18:56:27] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezcornkernals
[18:56:36] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsprinkler
[18:56:41] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezwater
[18:56:47] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezwater
[18:59:14] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbattery
[19:00:08] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezaidradio
[19:00:43] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezaidradio
[19:01:24] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezaidradio
[19:01:27] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsentry
[19:03:13] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezshovel
[19:05:22] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezaxe
[19:05:38] Client "sekta" connected.
[19:05:39] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezpopcorn
[19:06:53] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfurnace
[19:06:56] Client "sekta" spawned in server <STEAM_0:0:57939554> (took 78 seconds).
[19:07:09] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezrocketpod
[19:08:37] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezweapon_dmr
[19:08:57] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezweapon_ssr
[19:10:16] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezammo
[19:10:43] RusLanConnection killed sekta using wep_jack_gmod_ssr
[19:12:37] Client "василий каратаев" connected.
[19:13:15] Client "василий каратаев" spawned in server <STEAM_0:0:814052183> (took 38 seconds).
[19:13:55] василий каратаев: КОГДА БЕСКОНЕЧНАЯ КАРТА
[19:14:31] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezarmor_flametank
[19:14:39] василий каратаев: ПРИКОООЛ ВЧЕРА РАБОТАЛ СЕГОДНЯ НЕТ
[19:14:56] Client "pojn87" connected.
[19:15:04] sekta: "n" = "ulx unragdoll ^"
[19:16:18] Server is shutting down/changing levels.



[19:16:48] New map: bf_arid
[19:17:15] Client "василий каратаев" connected.
[19:17:48] Client "василий каратаев" spawned in server <STEAM_0:0:814052183> (took 33 seconds).
[19:20:49] Client "pojn87" connected.
[19:25:04] Client "Rackman" connected.
[19:25:28] Client "Rackman" spawned in server <STEAM_0:0:221849271> (took 24 seconds).
[19:26:06] Client "pojn87" spawned in server <STEAM_0:1:490319581> (took 317 seconds).
[19:27:00] pojn87: // БАляха я какого то хрена кляйнер
[19:27:02] Client "T4RVITAN" connected.
[19:27:05] Dropped "pojn87" from server<STEAM_0:1:490319581>
[19:27:52] Client "pojn87" connected.
[19:28:14] Client "pojn87" spawned in server <STEAM_0:1:490319581> (took 22 seconds).
[19:28:45] Rackman: FAGGOT
[19:28:52] pojn87: maggot
[19:35:26] Client "T4RVITAN" spawned in server <STEAM_0:1:532143397> (took 504 seconds).
[19:38:13] RusLanConnection teleported to T4RVITAN
[19:39:06] Rackman killed pojn87 using wep_jack_gmod_pas
[19:39:40] pojn87: / ТЕПНИТЕ
[19:39:49] pojn87: // ТЕНПНИТЕ МЕНЯ
[19:48:31] pojn87 killed RusLanConnection using wep_jack_gmod_cabr
[19:53:52] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfumigator
[19:54:38] T4RVITAN killed T4RVITAN
[19:55:06] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsticknade
[19:55:09] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsticknade
[19:55:13] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsticknade
[19:55:21] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsmallbomb
[19:55:27] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsmallbomb
[19:55:37] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsmallbomb
[19:55:45] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsmallbomb
[19:55:52] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsmallbomb
[19:56:01] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsmallbomb
[19:56:04] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsmallbomb
[19:56:09] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsmallbomb
[19:56:25] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsmallbomb
[19:56:31] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsmallbomb
[19:56:39] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezincendiarybomb
[19:56:42] Client "sekta" connected.
